"Group_Number","Group_Index","URL_AF647","URL_Autofluo","URL_GFP","URL_KUO","URL_track","PathName_AF647","PathName_Autofluo","PathName_GFP","PathName_KUO","PathName_track","FileName_AF647","FileName_Autofluo","FileName_GFP","FileName_KUO","FileName_track","Series_AF647","Series_Autofluo","Series_GFP","Series_KUO","Series_track","Frame_AF647","Frame_Autofluo","Frame_GFP","Frame_KUO","Frame_track","Channel_AF647","Channel_Autofluo","Channel_GFP","Channel_KUO","Channel_track","ObjectsURL_KuO_segmentation","ObjectsURL_Mk_segmentation","ObjectsPathName_KuO_segmentation","ObjectsPathName_Mk_segmentation","ObjectsFileName_KuO_segmentation","ObjectsFileName_Mk_segmentation","ObjectsSeries_KuO_segmentation","ObjectsSeries_Mk_segmentation","ObjectsFrame_KuO_segmentation","ObjectsFrame_Mk_segmentation","ObjectsChannel_KuO_segmentation","ObjectsChannel_Mk_segmentation","Metadata_Channelnb","Metadata_FileLocation","Metadata_Format1","Metadata_Format2","Metadata_Frame","Metadata_Series","Metadata_Timepoint","Metadata_VWF"
1,1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D0.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D0.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D0.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D0.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D0.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=0.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=0.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=0.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=0.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=0.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D0.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D0.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=0.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=0.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,2,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D1.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D1.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D1.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D1.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D1.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=1.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=1.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=1.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=1.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=1.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D1.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D1.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=1.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=1.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,3,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D10.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D10.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D10.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D10.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D10.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=10.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=10.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=10.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=10.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=10.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D10.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D10.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=10.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=10.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,4,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D11.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D11.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D11.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D11.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D11.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=11.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=11.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=11.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=11.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=11.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D11.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D11.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=11.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=11.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,5,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D12.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D12.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D12.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D12.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D12.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=12.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=12.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=12.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=12.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=12.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D12.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D12.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=12.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=12.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,6,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D13.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D13.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D13.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D13.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D13.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=13.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=13.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=13.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=13.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=13.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D13.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D13.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=13.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=13.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,7,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D14.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D14.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D14.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D14.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D14.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=14.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=14.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=14.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=14.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=14.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D14.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D14.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=14.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=14.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
1,8,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch2_xyzCorrected.tif%20-%20T%3D15.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch4_xyzCorrected.tif%20-%20T%3D15.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch1_xyzCorrected.tif%20-%20T%3D15.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D15.tif","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch8_xyzCorrected.tiff%20-%20T%3D15.tif","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/6_timepoint_split_drift_corrected_channel_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/10_split_tracked_concatenated_KuO_output","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch2_xyzCorrected.tif - T=15.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch4_xyzCorrected.tif - T=15.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch1_xyzCorrected.tif - T=15.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=15.tif","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch8_xyzCorrected.tiff - T=15.tif",0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,"file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch3_xyzCorrected.tif%20-%20T%3D15.tiff","file:/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK/VWF_043_MS211126_m4-homeostasismovie_2_P1%3C3_Ch5_xyzCorrected.tif%20-%20T%3D15.tiff","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/7_KuO_output_timepoint_split","/Users/secchim/Downloads/CellProfiler/movie_pipeline_test/12_Ilastik_MK","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch3_xyzCorrected.tif - T=15.tiff","VWF_043_MS211126_m4-homeostasismovie_2_P1<3_Ch5_xyzCorrected.tif - T=15.tiff",0,0,0,0,-1,-1,nan,nan,nan,nan,"0","0",nan,nan
